Player,School,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,LNG,TD,FF
Chris Bell,LOU,WR,1,3,4,0.0,6,0,0,0,0,0
Omari Philyaw,APP,CB,4,0,4,0.0,0,0,1,26,0,0
Raul Aguirre Jr.,MIA,LB,2,2,4,0.0,8,0,0,0,0,0
Justin Benton,HOU,DL,3,1,4,0.0,0,0,0,0,0,0
Troy Bowles,UGA,LB,2,2,4,0.0,0,0,0,0,0,0
Adam Hopkins,COLO,WR,3,1,4,0.0,0,0,0,0,0,0
Jordan Renaud,ALA,DL,0,4,4,0.0,5,0,0,0,0,0
Keith Sampson,FSU,DL,1,3,4,0.0,0,0,0,0,0,0
Dylan Spencer,TTU,LB,3,1,4,0.0,14,0,0,0,0,0
Quintrevion Wisner,TEX,RB,1,3,4,0.0,0,0,0,0,0,0
Jon Hill,ARK,DL,0,4,4,0.0,0,0,0,0,0,0
Brooks Miller,UNC,WR,3,1,4,0.0,0,0,0,0,0,0
Davon Banks,WASH,CB,2,2,4,0.0,16,4,0,0,0,0
Eli Mau,MINN,LB,3,1,4,0.0,0,0,0,0,0,0
Denver Warren,NMSU,DT,3,1,4,1.0,0,0,0,0,0,0
Anthony Sagapolutele,HAW,DL,1,3,4,0.0,0,0,0,0,0,0
Jake Tafelski,CMU,RB,1,3,4,0.0,0,0,0,0,0,0
Slade Alexander,MTSU,LB,3,1,4,0.0,0,0,0,0,0,0
Chantz Harley,MD,DB,3,1,4,0.0,4,0,0,0,0,0
Dre Miller,ARMY,DL,1,3,4,0.0,0,0,0,0,0,0
Tommy Zitiello,ARMY,DB,1,3,4,0.0,0,0,0,0,0,0
Jackson Wiegold,BALL,LB,0,4,4,0.0,0,0,0,0,0,0
Tyler Duzansky,PSU,LS,3,1,4,0.0,20,0,0,0,0,0
Joseph Byrnes,SC,DB,3,1,4,0.0,0,0,0,0,0,0
Randy Franklin,CLT,DB,3,1,4,0.0,0,0,0,0,0,0
Kyler Carter,USM,DL,0,4,4,0.0,0,0,0,0,0,0
Philip Florenzo,CLEM,LS,2,2,4,0.0,3,0,0,0,0,0
Thomas Amankwaa,RUTG,DB,2,2,4,0.0,0,1,0,0,0,0
Ike Nnakenyi,NEV,DL,2,2,4,2.0,6,0,0,0,0,1
Jadarius Brown,SHSU,DB,3,1,4,0.0,0,0,0,0,0,0
Malachi Finau,HAW,DL,1,3,4,0.5,31,1,0,0,0,0
Jahbari Hill,FAU,LB,1,3,4,0.0,0,0,0,0,0,0
Jayvon Parker,WASH,DL,3,1,4,0.0,4,0,0,0,0,0
Smith Snowden,UTAH,CB,1,3,4,0.0,0,0,0,0,0,0
Jameial Lyons,PSU,DE,1,3,4,1.0,0,0,0,0,0,0
Brady Nassar,SDSU,DL,4,0,4,0.0,0,0,0,0,0,0
Eamon Smalls,UAB,DL,3,1,4,0.0,0,0,0,0,0,0
Hunter Wiggins,UNM,S,1,3,4,0.0,0,0,0,0,0,0
Cameron Brandt,MICH,DL,2,2,4,0.0,0,0,0,0,0,0
Matt Kingsbury,MINN,LB,2,2,4,0.0,0,0,0,0,0,0
Riley Van Poppel,NEB,DL,1,3,4,0.5,0,0,0,0,0,0
Fabian Scott,FAU,S,1,3,4,0.0,0,0,0,0,0,0
Bobby Washington Jr.,MIA,LB,1,3,4,0.5,0,0,0,0,0,0
Davaughn Patterson,WAKE,DB,1,3,4,0.0,0,0,0,0,0,0
Jarvis Lee Jr.,USF,CB,4,0,4,0.0,2,0,0,0,0,0
Isaiah Chisom,ORST,LB,3,1,4,1.0,0,1,0,0,0,0
Daymion Sanford,TA&M,LB,3,1,4,0.0,2,0,0,0,0,0
Levar Thornton Jr.,BAY,CB,2,2,4,0.0,0,0,0,0,0,0
Alex Moore,MD,DB,2,2,4,0.0,17,0,0,0,0,0
Tamarcus Cooley,MD,DB,1,3,4,0.0,0,0,0,0,0,0
Tyler Childress,VT,S,3,1,4,0.0,15,0,0,0,0,0
Nick James,IU,DL,2,2,4,1.0,0,1,0,0,0,0
Jayson Jenkins,TENN,DL,3,1,4,0.0,0,0,0,0,0,0
Bryson Jennings,LIB,DE,2,2,4,1.5,0,0,0,0,0,1
Tyler Narayan,NAVY,DT,3,1,4,0.0,0,0,0,0,0,0
Zach Wittenberg,KSU,LB,2,2,4,0.0,0,0,0,0,0,0
Wesley Smith,TTU,LB,3,1,4,0.0,0,0,0,0,0,0
Tristan Warner,WASH,S,4,0,4,0.0,0,0,0,0,0,0
Griffin Miller,WASH,LB,3,1,4,0.0,0,0,0,0,0,0
Kamran James,FLA,DE,1,3,4,0.0,0,0,0,0,0,0
Ca'lub Holloway,SHSU,LB,3,1,4,0.0,0,0,0,0,0,0
Koron Hayward,WKU,LB,2,2,4,0.0,0,0,0,0,0,0
Luca Caldarella,UTAH,WR,3,1,4,0.0,1,0,0,0,0,0
Landon Hale,FIU,DB,1,3,4,0.0,0,0,0,0,0,0
Kamrean Johnson,VAN,TE,3,1,4,0.0,15,0,0,0,0,0
Lee Beebe,UAB,RB,3,1,4,0.0,0,0,0,0,0,0
Chris Pearson,HOU,LB,1,3,4,0.0,0,0,0,0,0,0
Blesyng Alualu-Tuiolemotu,UNLV,LB,2,2,4,0.0,0,0,0,0,0,0
Josh Williamson,UNM,S,3,1,4,0.0,6,0,0,0,0,0
Timmy Hinspeter,RUTG,LB,2,2,4,0.0,56,0,0,0,0,0
Davion Westmoreland,KU,DE,2,2,4,0.0,0,0,0,0,0,0
K.C. Beard,AFA,DB,1,3,4,0.0,0,0,0,0,0,0
Ken Talley,MSU,DL,2,2,4,0.0,0,0,0,0,0,0
Kyson Brown,ASU,RB,3,1,4,0.0,0,0,0,0,0,0
Rylan Kennedy,TA&M,DL,1,3,4,0.0,0,0,0,0,0,0
Christian Alliegro,WIS,LB,3,1,4,1.0,0,1,0,0,0,0
Ayden Jackson,GASO,DB,3,1,4,0.0,12,0,0,0,0,0
Jordan Montgomery,TEM,LB,2,2,4,0.0,0,0,0,0,0,0
Jordan Norman,USA,DL,2,2,4,1.5,8,0,0,0,0,0
R.J. Jackson,TLSA,DL,1,3,4,0.0,0,0,0,0,0,0
Justin Jefferson,ALA,LB,3,1,4,0.0,0,0,0,0,0,1
Champ Anthony,AUB,CB,3,1,4,0.0,0,0,0,0,0,0
Donny Hiebert,FSU,DB,2,2,4,0.0,0,0,0,0,0,0
Quin Warren,JVST,DL,1,3,4,0.0,0,0,0,0,0,0
Tysheik Galloway,LIB,DT,2,2,4,1.0,0,0,0,0,0,0
Ricardo Williams Jr.,GAST,DL,3,1,4,0.0,0,0,0,0,0,0
Max Ahoia,RICE,S,3,1,4,0.0,6,0,0,0,0,0
Ezra Christensen,FRES,DL,2,2,4,0.0,0,0,0,0,0,0
Daniel Grobe,AFA,DE,3,1,4,0.5,0,0,0,0,0,0
Monterio Smith,ODU,S,3,1,4,0.0,63,0,1,12,0,0
Marion Ponds,BALL,DB,3,1,4,0.0,0,0,0,0,0,0
Azain Brown,ULM,LB,1,3,4,0.0,0,0,0,0,0,0
James Williams,NEB,DL,3,1,4,2.0,1,0,0,0,0,0
RJ Moss Jr.,USA,DL,2,2,4,0.0,0,0,0,0,0,0
Emauri Sibley,USA,LB,1,3,4,0.0,0,0,0,0,0,0
Dylan Wyatt,ARIZ,CB,3,0,3,0.0,0,2,0,0,0,0
Armani-Eli Adams,FAU,S,1,2,3,0.0,0,0,0,0,0,0
Donte Burton,TLSA,DB,3,0,3,0.0,36,0,0,0,0,0
Montre Miller,WVU,CB,3,0,3,0.0,0,0,0,0,0,0
Jabari Johnson,SHSU,DB,1,2,3,0.0,0,0,0,0,0,0
Austin Lewis,TENN,DL,2,1,3,0.0,0,0,0,0,0,0
Grant Gonya,CLT,P,3,0,3,0.0,0,0,0,0,0,0
Grant Misch,UVA,TE,2,1,3,0.0,0,0,0,0,0,0
LaDarrius Bishop,ARK,DB,2,1,3,0.0,0,0,0,0,0,0
Ahmad McCullough,WSU,LB,2,1,3,0.0,0,0,0,0,0,0
Derrik Allen,UNC,DB,2,1,3,0.0,0,0,0,0,0,0
Ryan Ragone,MIA,LB,0,3,3,0.5,0,0,0,0,0,0
Dallin Holker,CSU,TE,3,0,3,0.0,0,0,0,0,0,0
Malik Moore,BYU,S,1,2,3,0.0,11,1,0,0,0,0
Jesiah Irish,ORST,WR,2,1,3,0.0,0,0,0,0,0,0
Tanner McLachlan,ARIZ,TE,3,0,3,0.0,0,0,0,0,0,0
Brendan Gant,COLO,LB,2,1,3,0.0,0,0,0,0,0,0
Devyn Ford,ND,RB,1,2,3,0.0,2,0,0,0,0,1
Ositadinma Ekwonu,CLT,LB,1,2,3,0.0,0,0,0,0,0,0
Joachim Bangda,CLT,RB,1,2,3,0.0,0,0,0,0,0,0
Naki Fahina,UNLV,DL,1,2,3,0.0,0,0,0,0,0,0
B.J. Gibson,SC,DB,3,0,3,0.0,0,0,0,0,0,0
Kevon Glenn,CONN,LB,2,1,3,0.0,0,0,0,0,0,0
Torry Locklin,KU,RB,2,1,3,0.0,0,0,0,0,0,0
Juwaun Price,SYR,RB,2,1,3,0.0,0,0,0,0,0,0
Dino Tomlin,BC,WR,3,0,3,0.0,0,0,0,0,0,0
Antavious Willis,USM,RB,2,1,3,0.0,0,1,0,0,0,0
Tanner Blount,FRES,LB,1,2,3,0.0,0,0,0,0,0,0
Jacolbe Cowan,UNC,DL,2,1,3,1.0,0,0,0,0,0,0
Derek Boykins,CLT,LB,3,0,3,0.0,13,0,0,0,0,0
Brian Dillard,USA,CB,3,0,3,0.0,0,0,0,0,0,0
Dejuan Butler,CAL,DB,2,1,3,0.0,0,0,0,0,0,0
Elijah Gaines,UVA,CB,1,2,3,0.0,0,0,0,0,0,0
Jalar Holley,CLT,DL,1,2,3,0.0,0,0,0,0,0,0
Jalen Huff,FAU,DB,3,0,3,0.0,0,0,0,0,0,0
Kobe Pepe,USC,DL,0,3,3,0.0,3,0,0,0,0,0
Nick Session,OKST,S,1,2,3,0.0,0,0,0,0,0,0
Reece Atteberry,MICH,DL,2,1,3,0.0,0,0,0,0,0,0
Tirek Austin-Cave,WVU,LB,0,3,3,0.0,0,0,0,0,0,0
Kenean Caldwell,KU,DL,2,1,3,0.0,0,0,0,0,0,0
Muelu Iosefa,CAL,LB,1,2,3,0.0,0,0,0,0,0,0
Hunter Kaupiko,NEV,DL,2,1,3,0.0,0,0,0,0,0,0
Cade McDonald,WIS,DE,0,3,3,0.0,0,0,0,0,0,0
Kelvin Gilliam Jr.,OU,DL,0,3,3,0.0,0,0,0,0,0,0
Ishmael Ibraheem,MRSH,DB,3,0,3,0.0,0,0,0,0,0,0
Landyn Watson,MRSH,LB,2,1,3,0.0,0,0,0,0,0,0
Jarris Williams,TROY,RB,3,0,3,0.0,0,0,0,0,0,0
Kaiden Keefe,EMU,WR,3,0,3,0.0,0,0,0,0,0,0
Claude Larkins,FIU,DL,1,2,3,0.0,0,0,0,0,0,0
Jalen McNair,BUFF,CB,3,0,3,0.0,15,0,0,0,0,0
Josh Calvert,UTAH,LB,1,2,3,0.0,0,0,0,0,0,0
Khaya Wright,FIU,LB,0,3,3,0.0,16,0,0,0,0,0
Dalton Elrod,BALL,LB,2,1,3,0.0,0,0,0,0,0,0
Hugo Klages,MASS,DT,1,2,3,0.0,3,0,0,0,0,0
Jake Levant,AUB,LB,1,2,3,0.0,0,0,0,0,0,0
Jake Harkleroad,UNC,LB,1,2,3,0.0,8,0,0,0,0,0
Camari Harris,AKR,LB,0,3,3,0.0,0,0,0,0,0,0
Ryan Mullaney,CIN,DL,0,3,3,0.0,0,0,0,0,0,0
Cayson Pfeiffer,CIN,LS,1,2,3,0.0,0,0,0,0,0,0
Naim Muhammad,KENT,DB,3,0,3,0.0,0,0,0,0,0,0
Aaron Rodriguez,UNM,P,2,1,3,0.0,0,0,0,0,0,0
Kobi Thomas,MD,LB,3,0,3,1.0,0,0,0,0,0,0
Dylan Black,ORST,LS,3,0,3,0.0,0,0,0,0,0,0
Cameron Miller,MEM,DB,1,2,3,0.0,0,0,0,0,0,0
Akili Calhoun,CAL,DL,1,2,3,0.0,33,0,0,0,0,0
Antonio Smith,AKR,DE,2,1,3,2.0,6,0,0,0,0,0
Sean Atkins,USF,WR,3,0,3,0.0,0,0,0,0,0,0
Kyrese Rowan,USU,WR,2,1,3,0.0,0,0,0,0,0,0
Gabriel Bryan,USU,CB,3,0,3,0.0,0,2,0,0,0,0
Ta'ron Keith,BGSU,RB,3,0,3,0.0,8,0,0,0,0,0
Lonnie Rice,WKU,LB,2,1,3,0.0,0,0,0,0,0,0
Andre Johnson,ASU,WR,3,0,3,0.0,0,0,0,0,0,0
Avery Boyd,GT,WR,2,1,3,0.0,0,0,0,0,0,0
Jake Smith,AFA,S,1,2,3,0.0,0,0,0,0,0,0
Corey Cuascut-Palmer,TEM,CB,2,1,3,0.0,0,0,0,0,0,0
Kechaun Bennett,MICH,DE,3,0,3,0.0,0,0,0,0,0,0
Bryce McMorris,SMU,CB,2,1,3,1.0,55,0,0,0,0,0
Terrell Gordon,GAST,LB,2,1,3,0.0,2,0,0,0,0,0
Mitch Jeter,SC,PK,1,2,3,0.0,0,0,0,0,0,0
Pierce Oppong,NIU,DE,2,1,3,0.0,5,0,0,0,0,0
Kadinn Morris,WMU,TE,2,1,3,0.0,0,0,0,0,0,0
Waisale Muavesi,UNLV,DL,1,2,3,0.0,8,0,0,0,0,0
Davis Burns,UTEP,S,0,3,3,0.0,0,0,0,0,0,0
Keeon Terrell,USF,DE,2,1,3,0.0,0,0,0,0,0,0
Chase Smith,MIA,LB,1,2,3,1.0,0,0,0,0,0,0
Jayden Jones,SMU,DE,1,2,3,0.0,13,0,0,0,0,0
Key'Savalyn Barnes,UL,CB,2,1,3,0.0,0,0,0,0,0,0
Tamarion Crumpley,PITT,DB,3,0,3,0.0,0,0,0,0,0,0
Omar Daniels,GT,DB,3,0,3,0.0,0,1,0,0,0,0
Jaden Phillips,SHSU,DL,2,1,3,0.0,17,0,0,0,0,0
Marquis Shoulders,TLSA,WR,3,0,3,0.0,0,0,0,0,0,0
Zy Brockington,MEM,DL,3,0,3,0.0,18,0,0,0,0,0
Rishad Hence,AKR,S,1,2,3,0.0,0,0,0,0,0,0
Darren Barkins,WASH,CB,3,0,3,0.0,9,0,0,0,0,0
Langston Hardy,CONN,LB,2,1,3,0.0,0,0,0,0,0,0
Jalon Williams,BC,CB,3,0,3,0.0,0,0,0,0,0,0
Keegan Davis,FIU,LB,2,1,3,0.0,0,1,0,0,0,0
Reggie Neely,USA,CB,3,0,3,0.0,3,0,0,0,0,0
Nilay Upadhyayula,CONN,C,1,2,3,0.0,0,0,0,0,0,0
Jeremiah Alexander,ALA,LB,1,2,3,0.0,0,0,0,0,0,0
Ernest Cooper,STAN,LB,0,3,3,0.0,0,0,0,0,0,0
Austin Jordan,TEX,DB,0,3,3,0.0,17,0,1,0,0,0
Shawn Murphy,ALA,LB,2,1,3,0.0,0,0,0,0,0,0
Sam Roush,STAN,TE,2,1,3,0.0,0,0,0,0,0,0
Tevin White,ASU,RB,2,1,3,0.0,0,0,0,0,0,0
Ja'Marion Wayne,MIZ,WR,3,0,3,0.0,5,0,0,0,0,0
Enai White,TA&M,DL,2,1,3,1.0,0,0,0,0,0,0
Roydell Williams,ALA,RB,2,1,3,0.0,0,0,0,0,0,0
Patrick Taylor,UGA,DB,1,2,3,0.0,0,0,0,0,0,0
Michael Spencer,VAN,DL,0,3,3,0.0,6,0,0,0,0,0
Marcus Moore,NAVY,S,2,1,3,0.0,0,0,0,0,0,0
Dwight Togiola,NEV,DL,3,0,3,1.0,0,1,0,0,0,1
Ryan Williams,WKU,DL,1,2,3,0.0,7,0,0,0,0,0
Placide Djungu-Sungu,DUKE,NT,2,1,3,0.0,22,0,0,0,0,0
Steven Scheidt,FRES,LB,1,2,3,0.0,-1,0,0,0,0,0
Jamison Heinz,IOWA,DB,3,0,3,0.0,6,0,0,0,0,0
Rickey Smith,MTSU,S,1,2,3,0.0,0,0,0,0,0,0
Natano Woods,SJSU,DL,2,1,3,1.0,9,0,0,0,0,0
Tah Mac Bright,MRSH,LB,0,3,3,0.0,2,0,0,0,0,0
Nick Mosley,BGSU,RB,1,2,3,0.0,0,0,0,0,0,0
Koby Bretz,NEB,DB,1,2,3,0.0,38,0,0,0,0,0
Kaghen Roach,UNT,DL,1,2,3,0.0,15,0,0,0,0,0
JoJo Evans,FIU,DB,3,0,3,0.0,0,0,0,0,0,0
Justin White,MSU,DB,3,0,3,0.0,0,0,0,0,0,0
Brian Balom,MIA,S,3,0,3,0.0,0,0,0,0,0,0
Avantae Williams,MD,DB,2,1,3,0.0,5,0,0,0,0,0
Ty Bowman,KSU,WR,1,2,3,0.0,0,0,0,0,0,0
Jayson Raines,STAN,WR,2,1,3,0.0,4,0,0,0,0,0
Kadren Johnson,UNT,DL,1,2,3,1.0,0,0,0,0,0,0
Landon Grier,SC,DB,3,0,3,0.0,0,0,0,0,0,0
Hunter Rogers,SC,LS,2,1,3,0.0,0,0,0,0,0,0
Ben Furtney,PUR,TE,3,0,3,0.0,17,0,0,0,0,0
Mitchell Melton,OSU,LB,3,0,3,1.0,0,0,0,0,0,0
Gabe Brown,OKST,LB,0,3,3,0.0,0,0,0,0,0,0
Xavier Guillory,ASU,WR,2,1,3,0.0,0,0,0,0,0,0
Camby Goff,AFA,S,2,1,3,0.0,5,0,0,0,0,0
Beau Gardner,UCLA,LS,1,2,3,0.0,0,0,0,0,0,0
Zion Kelly,AFA,CB,2,1,3,0.0,12,0,0,0,0,0
Derrick Shepard Jr.,CIN,DL,1,2,3,0.0,0,0,0,0,0,0
Breon Noel,CLT,DB,2,1,3,0.0,0,0,0,0,0,0
Daron Allman,UTSA,LB,1,2,3,0.0,0,0,0,0,0,0
Amorion Walker,MICH,DB,2,1,3,0.0,7,1,0,0,0,0
Dorian Friend,HOU,DB,0,3,3,0.0,0,0,0,0,0,0
Ahmarian Granger,ODU,WR,2,1,3,0.0,34,0,0,0,0,0
Dorian Helm,MASS,DB,1,2,3,0.0,0,0,0,0,0,0
Ryan Wintermeyer,SDSU,LS,2,1,3,0.0,15,0,0,0,0,0
Jameson Tucker,CCU,WR,2,1,3,0.0,0,0,0,0,0,0
Kris Caine,ODU,DE,0,3,3,0.5,12,0,0,0,0,0
Sione Moa,BYU,LB,3,0,3,0.0,0,0,0,0,0,0
Jasaiah Gathings,AKR,WR,3,0,3,0.0,28,0,0,0,0,0
Carmello Jones,BAY,LB,3,0,3,0.0,0,0,0,0,0,0
John Burris III,UTEP,CB,1,2,3,0.0,9,0,0,0,0,0
Quincy Burroughs,WIS,WR,0,3,3,0.0,0,0,0,0,0,0
C.J. Madden,UGA,DE,3,0,3,0.0,11,0,0,0,0,0
Blake Glessner,UCLA,PK,3,0,3,0.0,0,0,0,0,0,0
Kalvin Dinkins,MSST,DL,0,3,3,0.0,4,0,0,0,0,0
Zeke Berry,MICH,DB,1,2,3,0.0,0,0,0,0,0,0
Croix Stewart,UCLA,DB,0,3,3,0.0,0,0,0,0,0,0
Lavon Johnson,MD,DL,2,1,3,0.0,0,0,0,0,0,0
Jaydon Johnson,UL,WR,1,2,3,0.0,0,0,0,0,0,0
Kivon Wright,BOIS,DE,1,2,3,0.0,0,0,0,0,0,0
Chibby Nwajuaku,RICE,DL,1,2,3,0.0,1,0,0,0,0,0
Jordan McDonald,UCF,RB,1,2,3,0.0,0,0,0,0,0,0
Maurice Turner,LOU,RB,1,2,3,0.0,0,0,0,0,0,0
Audavion Collins,PSU,CB,3,0,3,0.0,0,0,0,0,0,0
Zyere Horton,FAU,LB,2,1,3,0.0,0,0,0,0,0,0
Tate Carney,WAKE,RB,3,0,3,0.0,0,0,0,0,0,0
Ed Conoran,CMU,DB,1,2,3,0.0,7,0,0,0,0,0
Braydon Brus,NU,LB,2,1,3,0.0,0,0,0,0,0,1
Reggie Virgil,M-OH,WR,1,2,3,0.0,18,0,0,0,0,0
Wyatt Sullivan,FAU,TE,0,3,3,0.0,11,0,0,0,0,0
Octavian Smith Jr.,MD,WR,3,0,3,0.0,0,0,0,0,0,0
Reginald Hughes,MISS,DE,1,2,3,0.0,0,0,0,0,0,0
Justin Eklund,SJSU,LB,0,3,3,0.0,13,0,0,0,0,0
Quan Peterson,SYR,DB,2,1,3,0.0,0,0,0,0,0,0
Jaiden Ausberry,ND,LB,2,1,3,0.0,0,0,0,0,0,0
Daylen Austin,ORE,DB,1,2,3,0.0,14,1,0,0,0,0
Caleb Herring,TENN,DL,1,2,3,1.0,20,0,0,0,0,1
A.J. Hoffler,CLEM,DE,2,1,3,0.0,0,1,0,0,0,0
Jason Hammond,UVA,DT,2,1,3,0.0,0,0,0,0,0,0
King Mack,PSU,S,2,1,3,0.0,0,0,0,0,0,0
Kennedy McDowell,CSU,DL,1,2,3,0.0,0,0,0,0,0,0
Randy Pittman,UCF,TE,3,0,3,0.0,0,0,0,0,0,0
Rodrick Pleasant,ORE,DB,1,2,3,0.0,0,1,0,0,0,0
Jaden Robinson,FLA,LB,3,0,3,0.0,10,0,0,0,0,0
Ryan Robinson Jr.,LSU,CB,1,2,3,0.0,0,0,0,0,0,0
Jasiah Wagoner,OU,DB,2,1,3,0.0,0,1,0,0,0,0
Jacob Proche,CCU,CB,2,1,3,0.0,11,1,0,0,0,0
Jordan Allen,LSU,S,2,1,3,0.0,0,0,0,0,0,0
Nick Cull,MISS,S,2,1,3,0.0,0,0,0,0,0,0
PJ Simmons II,GAST,LB,1,2,3,0.0,0,0,0,0,0,0
Luke Basso,ORE,LS,2,1,3,0.0,10,0,0,0,0,0
Denis Lynch,USC,PK,3,0,3,0.0,0,0,0,0,0,0
Jernias Tafia,WSU,DT,1,2,3,0.0,0,0,0,0,0,0
Oliver Bridges,CIN,DB,2,1,3,0.0,13,0,0,0,0,0
Andre Meono,UNLV,PK,2,1,3,0.0,0,0,0,0,0,0
Chrystyile Caldwell,USA,LB,1,2,3,0.0,36,0,0,0,0,0
Tyray O'Dell,UNLV,LB,2,1,3,0.0,0,0,0,0,0,0
Gus Goodell,KENT,LS,1,2,3,0.0,0,0,0,0,0,0
Joe Taylor,MICH,WR,3,0,3,0.0,0,0,0,0,0,0
Dom Grguric,BGSU,WR,3,0,3,0.0,0,0,0,0,0,0
Kamren Washington,TXST,DT,2,1,3,1.0,1,0,0,0,0,0
Blair Schonhorst,BALL,DB,2,1,3,0.0,0,0,0,0,0,0
Adam Cash,ARMY,DB,2,1,3,0.0,0,0,0,0,0,0
Damon Washington,ARMY,DB,0,3,3,0.0,0,0,0,0,0,0
Joshua Singh,BYU,DT,3,0,3,0.0,0,0,0,0,0,0
Tadd Barr,BUFF,WR,1,2,3,0.0,0,0,0,0,0,0
Mason Hutton,BOIS,LS,2,1,3,0.0,0,0,0,0,0,0
Blake Bosma,WMU,TE,2,1,3,0.0,0,0,0,0,0,0
Amer Amer,USF,LB,3,0,3,0.0,7,0,0,0,0,0
Ronnie Porter,SC,LB,2,1,3,0.0,0,0,0,0,0,0
Andrew Colasurdo,SC,LB,1,2,3,0.0,12,0,0,0,0,0
Adon Shuler,ND,S,3,0,3,0.0,0,0,0,0,0,0
Robby Harrison,IU,DL,1,2,3,0.0,0,0,0,0,0,0
Nasir Addison,UK,DB,2,1,3,0.0,8,0,0,0,0,0
Jimmy Rolder,MICH,LB,0,3,3,0.0,9,0,0,0,0,0
JayT Jackson,GAST,CB,3,0,3,0.0,0,0,0,0,0,0
Demetrius Watson,CCU,DL,0,3,3,0.0,7,0,0,0,0,0
Harvey Dyson III,TTU,LB,1,2,3,0.0,0,0,0,0,0,0
Bryce Grays,UTSA,S,2,1,3,0.0,0,0,0,0,0,0
Rocky Beers,FIU,TE,3,0,3,0.0,0,0,0,0,0,0
Jai-Ayviauynn Celestine,ARIZ,CB,1,2,3,0.0,1,1,0,0,0,0
Kameron Olds,BUFF,DE,1,2,3,0.0,0,0,0,0,0,0
Kevin Sjogren,WYO,DE,1,2,3,0.0,9,0,0,0,0,0
Makhilyn Young,NMSU,RB,2,1,3,0.0,0,0,0,0,0,0
Easton Messer,WKU,WR,3,0,3,0.0,7,0,0,0,0,0
Blayne Myrick,USA,LB,2,1,3,0.0,0,0,0,0,0,0
Jairus Satele,SJSU,DL,0,3,3,0.0,0,0,0,0,0,0
Charles Kellom,AKR,RB,2,1,3,0.0,0,0,0,0,0,0
Jason Marshall,EMU,DB,2,1,3,0.0,8,0,0,0,0,0
C.J. Turner,TLSA,DB,1,2,3,0.0,0,0,0,0,0,0
Tyler Thompson,UNC,LB,3,0,3,0.0,0,0,0,0,0,0
David Anderson,DUKE,DT,0,3,3,0.0,0,0,0,0,0,0
Zyil Powell,TEM,S,2,1,3,0.0,21,0,0,0,0,0
Warren Smith Jr.,WSU,DB,2,1,3,0.0,0,0,0,0,0,0
Semaj Turner,DUKE,DE,1,2,3,0.0,28,0,0,0,0,0
Kooper Ebel,ISU,LB,3,0,3,0.0,0,0,0,0,0,0
Jacob Lane,WASH,DE,1,2,3,0.0,0,0,0,0,0,0
Sean Brown,MSU,DB,1,2,3,0.0,0,0,0,0,0,0
Kimari Robinson,DUKE,CB,2,1,3,0.0,13,0,0,0,0,0
DeMarco Ward,FSU,LB,1,2,3,0.0,0,0,0,0,0,0
Drew Rodriguez,CSU,LB,1,2,3,0.0,8,0,0,0,0,0
Mychal Yharbrough,M-OH,DB,2,1,3,0.0,0,0,0,0,0,0
Isaiah Glasker,BYU,LB,1,2,3,0.0,0,0,0,0,0,0
Bruce Mitchell,BYU,DT,0,3,3,0.0,0,0,0,0,0,0
Bam Booker,BGSU,DL,2,1,3,0.0,0,0,0,0,0,0
Ben Bolton,TENN,LB,1,2,3,0.0,0,0,0,0,0,0
Liam Boyd,UNC,PK,2,1,3,0.0,0,0,0,0,0,0
Will Prendergast,FIU,DL,3,0,3,0.0,0,0,0,0,0,0
DeAndre Gill,CSU,DL,1,2,3,0.0,0,0,0,0,0,0
CJ Wilson Jr.,TOL,LB,1,2,3,0.5,0,0,0,0,0,0
David Portu,CCU,DL,0,3,3,0.0,0,0,0,0,0,0
Justin Powe,TROY,S,2,1,3,0.0,0,1,0,0,0,0
Jalen Royals,USU,WR,3,0,3,0.0,22,0,0,0,0,0
Dominic Konopka,MRSH,LS,2,1,3,0.0,0,0,0,0,0,0
Jake Martin,AFA,DB,1,2,3,0.0,0,0,0,0,0,0
Osaro Aihie,AFA,LB,2,1,3,0.0,0,0,0,0,0,0
Gavin Nelson,MSST,DL,0,3,3,0.0,0,0,0,0,0,0
Anwar Lewis,JVST,RB,2,1,3,0.0,-2,0,0,0,0,0
Ja'Bril Rawls,FSU,DB,2,1,3,0.0,0,1,0,0,0,0
Trey Naughton,WKU,LS,2,1,3,0.0,0,0,0,0,0,0
Max Tucker,BC,DB,3,0,3,0.0,0,0,0,0,0,0
Timothy Passmore Jr.,CONN,DL,2,1,3,0.0,0,0,0,0,0,0
Chika Ebunoha,BYU,S,2,1,3,0.0,0,0,0,0,0,0
Emmanuel Mann,MTSU,CB,3,0,3,0.0,33,0,0,0,0,0
Avery Burt,UNM,DL,1,2,3,0.0,0,0,0,0,0,0
Dariel Djabome,RUTG,LB,1,2,3,0.0,0,0,0,0,0,0
Isaac Washington,CLT,DL,1,2,3,0.0,0,0,0,0,0,0
Dean Miller,KU,DE,3,0,3,0.0,0,0,0,0,0,0
Cavan Tuley,HOU,DL,2,1,3,0.0,0,0,0,0,0,0
Marcus Lee Jr.,MEM,DB,2,1,3,0.0,0,0,0,0,0,0
Donovan Mathena,MEM,LB,1,2,3,0.0,0,0,0,0,0,0
Kerry Wilson,UL,S,2,1,3,0.0,0,0,0,0,0,0
